"F_TAZ","T_TAZ","PM_VEH","CGST_TIME","CGST_DIST","FREE_TIME","FREE_DIST","MPH","PMT","PHT"
1640,226,0.04,25.12,20.84,25.12,20.84,49.7770700636943,0.8336,0.0167466666666667
1640,227,0.08,20.75,21.02,20.75,21.02,60.7807228915663,1.6816,0.0276666666666667
1640,229,0.01,18.92,19.19,18.92,19.19,60.8562367864693,0.1919,0.00315333333333333
1640,238,0.04,25.41,19.64,25.41,19.64,46.3754427390791,0.7856,0.01694
1640,318,0.04,24.84,19.78,24.84,19.78,47.7777777777778,0.7912,0.01656
1640,327,0.06,19.48,15.87,19.48,15.87,48.8809034907597,0.9522,0.01948
1640,344,0.03,24.37,17.34,24.37,17.34,42.6918342224046,0.5202,0.012185
1641,149,0.04,25.62,20.33,25.62,20.33,47.6112412177986,0.8132,0.01708
1641,151,0.04,24.45,19.1,24.45,19.1,46.8711656441718,0.764,0.0163
1641,154,0.03,23.4,18.28,23.4,18.28,46.8717948717949,0.5484,0.0117
1641,164,0.03,25.93,21.54,25.93,21.54,49.841881989973,0.6462,0.012965
1641,227,0.01,25.77,20.37,25.77,20.37,47.4272409778813,0.2037,0.004295
1641,238,0.01,25.6,19.87,25.6,19.87,46.5703125,0.1987,0.00426666666666667
1641,318,0.01,25.03,20.01,25.03,20.01,47.966440271674,0.2001,0.00417166666666667
1641,327,0.01,19.67,16.1,19.67,16.1,49.1103202846975,0.161,0.00327833333333333
1642,149,0.19,20.16,20.39,20.16,20.39,60.6845238095238,3.8741,0.06384
1642,151,0.12,23.09,19.66,23.09,19.66,51.0870506712863,2.3592,0.04618
1642,152,0.02,20.92,18.52,20.92,18.52,53.1166347992352,0.3704,0.00697333333333333
1642,154,0.11,22.04,18.83,22.04,18.83,51.2613430127042,2.0713,0.0404066666666667
1642,155,0.01,20.56,17.87,20.56,17.87,52.1498054474708,0.1787,0.00342666666666667
1642,158,0.01,18.57,16.44,18.57,16.44,53.1179321486268,0.1644,0.003095
1642,164,0.08,22.24,21.34,22.24,21.34,57.5719424460432,1.7072,0.0296533333333333
1642,222,0.04,19.35,19.11,19.35,19.11,59.2558139534884,0.7644,0.0129
1642,226,0.02,21.04,20.28,21.04,20.28,57.8326996197719,0.4056,0.00701333333333333
1642,227,0.03,20.32,20.43,20.32,20.43,60.3248031496063,0.6129,0.01016
1642,229,0.02,18.49,18.6,18.49,18.6,60.3569497025419,0.372,0.00616333333333333
1642,238,0.05,24.23,20.42,24.23,20.42,50.5654147750722,1.021,0.0201916666666667
1642,318,0.06,23.66,20.56,23.66,20.56,52.1386306001691,1.2336,0.02366
1642,327,0.05,18.31,16.65,18.31,16.65,54.5603495357728,0.8325,0.0152583333333333
1642,344,0.04,18.94,18.79,18.94,18.79,59.5248152059134,0.7516,0.0126266666666667
1643,149,0.27,22.37,22.09,22.37,22.09,59.2489941886455,5.9643,0.100665
1643,151,0.18,25.29,21.36,25.29,21.36,50.6761565836299,3.8448,0.07587
1643,152,0.03,23.13,20.22,23.13,20.22,52.4513618677043,0.6066,0.011565
1643,154,0.15,24.25,20.54,24.25,20.54,50.820618556701,3.081,0.060625
1643,155,0.02,22.77,19.57,22.77,19.57,51.5678524374177,0.3914,0.00759
1643,158,0.02,20.77,18.14,20.77,18.14,52.4025036109774,0.3628,0.00692333333333333
1643,164,0.13,24.45,23.04,24.45,23.04,56.5398773006135,2.9952,0.052975
1643,222,0.05,21.55,20.81,21.55,20.81,57.9396751740139,1.0405,0.0179583333333333
1643,223,0.01,20.81,20.25,20.81,20.25,58.3853916386353,0.2025,0.00346833333333333
1643,226,0.03,23.25,21.98,23.25,21.98,56.7225806451613,0.6594,0.011625
1643,227,0.04,22.53,22.13,22.53,22.13,58.9347536617843,0.8852,0.01502
1643,228,0.01,22.44,22.01,22.44,22.01,58.8502673796791,0.2201,0.00374
1643,229,0.02,20.69,20.3,20.69,20.3,58.8690188496858,0.406,0.00689666666666667
1643,238,0.06,26.44,22.12,26.44,22.12,50.196671709531,1.3272,0.02644
1643,318,0.08,25.87,22.26,25.87,22.26,51.6273676072671,1.7808,0.0344933333333333
1643,327,0.07,20.52,18.35,20.52,18.35,53.6549707602339,1.2845,0.02394
1643,344,0.07,21.15,20.5,21.15,20.5,58.1560283687943,1.435,0.024675
1644,149,0.01,31.44,24.28,31.44,24.28,46.3358778625954,0.2428,0.00524
1645,149,0.01,25.29,24.14,25.29,24.14,57.2716488730724,0.2414,0.004215
1645,151,0.01,28.22,23.41,28.22,23.41,49.7732104890149,0.2341,0.00470333333333333
1646,142,0.01,27.4,20.94,27.4,20.94,45.8540145985401,0.2094,0.00456666666666667
1646,149,0.18,28.1,21.37,28.1,21.37,45.6298932384342,3.8466,0.0843
1646,151,0.14,26.94,20.15,26.94,20.15,44.8775055679287,2.821,0.06286
1646,152,0.03,24.77,19,24.77,19,46.0234154218813,0.57,0.012385
1646,154,1.23,25.89,19.32,25.89,19.32,44.774044032445,23.7636,0.530745
1646,155,0.02,24.41,18.36,24.41,18.36,45.1290454731667,0.3672,0.00813666666666667
1646,158,0.05,22.42,16.93,22.42,16.93,45.3077609277431,0.8465,0.0186833333333333
1646,164,0.1,28.42,22.58,28.42,22.58,47.670654468684,2.258,0.0473666666666667
1646,222,0.04,27.29,20.09,27.29,20.09,44.1700256504214,0.8036,0.0181933333333333
1646,226,0.04,27.79,22.11,27.79,22.11,47.736595897805,0.8844,0.0185266666666667
1646,227,0.12,28.26,21.41,28.26,21.41,45.4564755838641,2.5692,0.05652
1646,228,0.01,28.18,21.29,28.18,21.29,45.3300212916962,0.2129,0.00469666666666667
1646,229,0.03,26.43,19.58,26.43,19.58,44.4494892167991,0.5874,0.013215
1646,238,0.06,28.08,20.91,28.08,20.91,44.6794871794872,1.2546,0.02808
1646,318,0.06,27.51,21.05,27.51,21.05,45.9105779716467,1.263,0.02751
1646,327,0.11,22.16,17.14,22.16,17.14,46.4079422382671,1.8854,0.0406266666666667
1646,344,0.05,27.05,18.6,27.05,18.6,41.2569316081331,0.93,0.0225416666666667
1647,149,0.06,30.41,23.57,30.41,23.57,46.504439329168,1.4142,0.03041
1647,151,0.03,29.24,22.35,29.24,22.35,45.8618331053352,0.6705,0.01462
1647,154,0.04,28.2,21.53,28.2,21.53,45.8085106382979,0.8612,0.0188
1647,164,0.03,30.73,24.78,30.73,24.78,48.3826879271071,0.7434,0.015365
1647,222,0.01,29.59,22.29,29.59,22.29,45.1977019263265,0.2229,0.00493166666666667
1647,227,0.01,30.56,23.61,30.56,23.61,46.3547120418848,0.2361,0.00509333333333333
1647,238,0.01,30.39,23.11,30.39,23.11,45.6268509378085,0.2311,0.005065
1647,318,0.01,29.82,23.25,29.82,23.25,46.7806841046278,0.2325,0.00497
1647,327,0.01,24.46,19.34,24.46,19.34,47.4407195421096,0.1934,0.00407666666666667
1647,344,0.01,29.35,20.81,29.35,20.81,42.541737649063,0.2081,0.00489166666666667
1649,149,0.01,25.78,17.88,25.78,17.88,41.6136539953452,0.1788,0.00429666666666667
1649,151,0.01,24.38,16.41,24.38,16.41,40.3855619360131,0.1641,0.00406333333333333
1649,154,0.01,23.12,15.68,23.12,15.68,40.6920415224913,0.1568,0.00385333333333333
1651,142,0.01,20.39,13.86,20.39,13.86,40.7846983815596,0.1386,0.00339833333333333
1651,149,0.11,22.11,15.27,22.11,15.27,41.438263229308,1.6797,0.040535
1651,151,0.07,20.71,13.8,20.71,13.8,39.9806856591019,0.966,0.0241616666666667
1651,152,0.02,18.14,12.2,18.14,12.2,40.3528114663727,0.244,0.00604666666666667
1651,154,0.06,19.45,13.06,19.45,13.06,40.2879177377892,0.7836,0.01945
1651,158,0.01,16.67,10.78,16.67,10.78,38.8002399520096,0.1078,0.00277833333333333
1651,164,0.07,24.44,16.91,24.44,16.91,41.5139116202946,1.1837,0.0285133333333333
1651,222,0.03,21.54,14.68,21.54,14.68,40.891364902507,0.4404,0.01077
1651,226,0.01,23.24,15.85,23.24,15.85,40.92082616179,0.1585,0.00387333333333333
1651,227,0.02,23.37,16.05,23.37,16.05,41.206675224647,0.321,0.00779
1651,229,0.01,20.68,14.17,20.68,14.17,41.1121856866538,0.1417,0.00344666666666667
1651,237,0.01,17.47,11.75,17.47,11.75,40.3548941041786,0.1175,0.00291166666666667
1651,238,0.03,21.86,14.56,21.86,14.56,39.9634034766697,0.4368,0.01093
1651,318,0.04,21.29,14.7,21.29,14.7,41.4279004227337,0.588,0.0141933333333333
1651,327,0.09,15.53,10.33,15.53,10.33,39.9098518995493,0.9297,0.023295
1651,344,0.03,21.14,14.36,21.14,14.36,40.7568590350047,0.4308,0.01057
1652,149,0.08,17.85,15.64,17.85,15.64,52.5714285714286,1.2512,0.0238
1652,151,0.06,20.22,14.74,20.22,14.74,43.7388724035608,0.8844,0.02022
1652,154,0.05,19.18,13.91,19.18,13.91,43.5140771637122,0.6955,0.0159833333333333
1652,158,0.01,15.7,11.52,15.7,11.52,44.0254777070064,0.1152,0.00261666666666667
1652,164,0.05,19.93,16.59,19.93,16.59,49.9448068238836,0.8295,0.0166083333333333
1652,222,0.01,17.04,14.36,17.04,14.36,50.5633802816901,0.1436,0.00284
1652,226,0.01,18.74,15.53,18.74,15.53,49.7225186766275,0.1553,0.00312333333333333
1652,227,0.01,18.01,15.68,18.01,15.68,52.2376457523598,0.1568,0.00300166666666667
1652,229,0.01,16.18,13.86,16.18,13.86,51.3967861557478,0.1386,0.00269666666666667
1652,238,0.02,21.37,15.5,21.37,15.5,43.518951801591,0.31,0.00712333333333333
1652,318,0.02,20.8,15.64,20.8,15.64,45.1153846153846,0.3128,0.00693333333333333
1652,327,0.02,15.44,11.73,15.44,11.73,45.5829015544042,0.2346,0.00514666666666667
1652,344,0.01,16.63,14.05,16.63,14.05,50.6915213469633,0.1405,0.00277166666666667
1653,149,0.01,17.5,15.56,17.5,15.56,53.3485714285714,0.1556,0.00291666666666667
1653,151,0.01,19.86,14.66,19.86,14.66,44.2900302114804,0.1466,0.00331
1653,154,0.01,18.82,13.83,18.82,13.83,44.0913921360255,0.1383,0.00313666666666667
1653,164,0.01,19.58,16.51,19.58,16.51,50.5924412665986,0.1651,0.00326333333333333
1654,149,0.05,17.35,12.02,17.35,12.02,41.5677233429395,0.601,0.0144583333333333
1654,151,0.02,15.95,10.55,15.95,10.55,39.6865203761756,0.211,0.00531666666666667
1654,152,0.01,13.96,8.91,13.96,8.91,38.2951289398281,0.0891,0.00232666666666667
1654,154,0.02,14.9,9.73,14.9,9.73,39.1812080536913,0.1946,0.00496666666666667
1654,164,0.01,19.06,14.31,19.06,14.31,45.0472193074502,0.1431,0.00317666666666667
1654,227,0.01,17.14,13.4,17.14,13.4,46.9078179696616,0.134,0.00285666666666667
1654,238,0.01,17.09,11.31,17.09,11.31,39.7074312463429,0.1131,0.00284833333333333
1654,318,0.01,16.53,11.46,16.53,11.46,41.5970961887477,0.1146,0.002755
1654,327,0.04,11.35,7.04,11.35,7.04,37.215859030837,0.2816,0.00756666666666667
1655,149,0.06,14.71,10.02,14.71,10.02,40.8701563562203,0.6012,0.01471
1655,151,0.03,13.3,8.55,13.3,8.55,38.5714285714286,0.2565,0.00665
1655,152,0.01,10.73,6.95,10.73,6.95,38.8630009319664,0.0695,0.00178833333333333
1655,154,0.03,12.04,7.82,12.04,7.82,38.9700996677741,0.2346,0.00602
1655,164,0.03,17.03,11.66,17.03,11.66,41.080446271286,0.3498,0.008515
1655,227,0.01,15.96,10.81,15.96,10.81,40.6390977443609,0.1081,0.00266
1655,238,0.01,14.45,9.31,14.45,9.31,38.6574394463668,0.0931,0.00240833333333333
1655,318,0.02,13.88,9.46,13.88,9.46,40.8933717579251,0.1892,0.00462666666666667
1655,327,0.07,8.12,5.09,8.12,5.09,37.6108374384236,0.3563,0.00947333333333333
1656,149,0.02,16.17,11.04,16.17,11.04,40.9647495361781,0.2208,0.00539
1656,151,0.02,14.77,9.57,14.77,9.57,38.8761002031144,0.1914,0.00492333333333333
1656,152,0.01,12.2,7.98,12.2,7.98,39.2459016393443,0.0798,0.00203333333333333
1656,154,0.02,13.5,8.84,13.5,8.84,39.2888888888889,0.1768,0.0045
1656,164,0.01,18.5,12.69,18.5,12.69,41.1567567567568,0.1269,0.00308333333333333
1656,238,0.01,15.91,10.34,15.91,10.34,38.9943431803897,0.1034,0.00265166666666667
1656,327,0.04,9.58,6.11,9.58,6.11,38.2672233820459,0.2444,0.00638666666666667
1657,149,0.02,15.27,10.06,15.27,10.06,39.5284872298625,0.2012,0.00509
1657,151,0.02,13.87,8.59,13.87,8.59,37.1593366979092,0.1718,0.00462333333333333
1657,154,0.01,12.61,7.86,12.61,7.86,37.3988897700238,0.0786,0.00210166666666667
1657,164,0.01,17.6,11.7,17.6,11.7,39.8863636363636,0.117,0.00293333333333333
1657,327,0.03,8.69,5.12,8.69,5.12,35.3509781357883,0.1536,0.004345
1658,149,0.06,17.67,12.15,17.67,12.15,41.2563667232598,0.729,0.01767
1658,151,0.03,16.27,10.68,16.27,10.68,39.3853718500307,0.3204,0.008135
1658,152,0.01,14.28,9.04,14.28,9.04,37.9831932773109,0.0904,0.00238
1658,154,0.02,15.22,9.86,15.22,9.86,38.8699080157687,0.1972,0.00507333333333333
1658,164,0.02,19.38,14.44,19.38,14.44,44.7058823529412,0.2888,0.00646
1658,222,0.01,16.48,12.21,16.48,12.21,44.4538834951456,0.1221,0.00274666666666667
1658,226,0.01,18.18,13.38,18.18,13.38,44.1584158415842,0.1338,0.00303
1658,227,0.01,17.46,13.53,17.46,13.53,46.4948453608247,0.1353,0.00291
1658,238,0.01,17.41,11.44,17.41,11.44,39.4256174612292,0.1144,0.00290166666666667
1658,318,0.02,16.84,11.59,16.84,11.59,41.2945368171021,0.2318,0.00561333333333333
1658,327,0.06,11.67,7.17,11.67,7.17,36.8637532133676,0.4302,0.01167
1659,149,0.01,23.08,16.24,23.08,16.24,42.2183708838821,0.1624,0.00384666666666667
1659,151,0.01,21.68,14.77,21.68,14.77,40.8763837638376,0.1477,0.00361333333333333
1659,327,0.01,16.49,11.3,16.49,11.3,41.1158277744087,0.113,0.00274833333333333
1660,149,0.02,22.17,15.52,22.17,15.52,42.0027063599459,0.3104,0.00739
1660,151,0.02,20.77,14.05,20.77,14.05,40.5873856523832,0.281,0.00692333333333333
1660,154,0.02,19.51,13.32,19.51,13.32,40.9636084059457,0.2664,0.00650333333333333
1660,164,0.01,24.5,17.16,24.5,17.16,42.0244897959184,0.1716,0.00408333333333333
1660,327,0.02,15.59,10.59,15.59,10.59,40.7568954457986,0.2118,0.00519666666666667
1661,149,0.01,19.78,13.8,19.78,13.8,41.8604651162791,0.138,0.00329666666666667
1661,151,0.01,18.38,12.33,18.38,12.33,40.2502720348205,0.1233,0.00306333333333333
1661,327,0.01,13.2,8.87,13.2,8.87,40.3181818181818,0.0887,0.0022
1662,142,0.01,16.01,10.6,16.01,10.6,39.7251717676452,0.106,0.00266833333333333
1662,149,0.06,17.74,12,17.74,12,40.5862457722661,0.72,0.01774
1662,151,0.04,16.33,10.53,16.33,10.53,38.689528475199,0.4212,0.0108866666666667
1662,152,0.02,13.76,8.94,13.76,8.94,38.9825581395349,0.1788,0.00458666666666667
1662,154,0.04,15.07,9.8,15.07,9.8,39.0179163901792,0.392,0.0100466666666667
1662,158,0.01,12.29,7.52,12.29,7.52,36.7127746135069,0.0752,0.00204833333333333
1662,164,0.03,20.06,13.65,20.06,13.65,40.827517447657,0.4095,0.01003
1662,222,0.01,17.16,11.41,17.16,11.41,39.8951048951049,0.1141,0.00286
1662,226,0.01,18.86,12.58,18.86,12.58,40.0212089077413,0.1258,0.00314333333333333
1662,227,0.01,18.99,12.79,18.99,12.79,40.4107424960506,0.1279,0.003165
1662,238,0.02,17.48,11.29,17.48,11.29,38.7528604118993,0.2258,0.00582666666666667
1662,318,0.03,16.91,11.44,16.91,11.44,40.5913660555884,0.3432,0.008455
1662,327,0.08,11.15,7.07,11.15,7.07,38.0448430493274,0.5656,0.0148666666666667
1662,344,0.01,16.76,11.1,16.76,11.1,39.7374701670644,0.111,0.00279333333333333
1663,149,0.02,17.91,12.06,17.91,12.06,40.4020100502513,0.2412,0.00597
1663,151,0.02,16.51,10.59,16.51,10.59,38.4857662023016,0.2118,0.00550333333333333
1663,154,0.01,15.25,9.86,15.25,9.86,38.7934426229508,0.0986,0.00254166666666667
1663,164,0.01,20.24,13.7,20.24,13.7,40.6126482213439,0.137,0.00337333333333333
1663,327,0.03,11.32,7.13,11.32,7.13,37.791519434629,0.2139,0.00566
1664,327,0.01,18.18,12.55,18.18,12.55,41.4191419141914,0.1255,0.00303
1666,149,0.03,20.41,14.17,20.41,14.17,41.656050955414,0.4251,0.010205
1666,151,0.03,19,12.7,19,12.7,40.1052631578947,0.381,0.0095
1666,152,0.01,16.43,11.1,16.43,11.1,40.5356055995131,0.111,0.00273833333333333
1666,154,0.02,17.74,11.96,17.74,11.96,40.4509582863585,0.2392,0.00591333333333333
1666,164,0.01,22.73,15.81,22.73,15.81,41.7333919929608,0.1581,0.00378833333333333
1666,238,0.01,20.15,13.46,20.15,13.46,40.0794044665012,0.1346,0.00335833333333333
1666,318,0.01,19.58,13.6,19.58,13.6,41.6751787538304,0.136,0.00326333333333333
1666,327,0.04,13.82,9.23,13.82,9.23,40.0723589001447,0.3692,0.00921333333333333
1667,149,0.09,26.68,18.71,26.68,18.71,42.0764617691154,1.6839,0.04002
1667,151,0.09,25.27,17.24,25.27,17.24,40.9339137316977,1.5516,0.037905
1667,154,0.12,24.01,16.51,24.01,16.51,41.2578092461474,1.9812,0.04802
1667,164,0.01,29,20.35,29,20.35,42.1034482758621,0.2035,0.00483333333333333
1667,318,0.05,25.85,18.15,25.85,18.15,42.1276595744681,0.9075,0.0215416666666667
1667,327,0.01,20.09,13.78,20.09,13.78,41.1548033847685,0.1378,0.00334833333333333
1668,151,0.02,27.54,19.02,27.54,19.02,41.437908496732,0.3804,0.00918
1669,149,0.09,23.33,22.9,23.33,22.9,58.8941277325332,2.061,0.034995
1669,151,0.06,26.25,22.17,26.25,22.17,50.6742857142857,1.3302,0.02625
1669,152,0.01,24.09,21.03,24.09,21.03,52.3785803237858,0.2103,0.004015
1669,154,0.05,25.21,21.34,25.21,21.34,50.7893692978977,1.067,0.0210083333333333
1669,158,0.01,21.73,18.95,21.73,18.95,52.3239760699494,0.1895,0.00362166666666667
1669,164,0.05,25.41,23.85,25.41,23.85,56.3164108618654,1.1925,0.021175
1669,222,0.01,22.51,21.62,22.51,21.62,57.6277210128832,0.2162,0.00375166666666667
1669,226,0.01,24.21,22.79,24.21,22.79,56.4807930607187,0.2279,0.004035
1669,227,0.01,23.49,22.94,23.49,22.94,58.595146871009,0.2294,0.003915
1669,229,0.01,21.65,21.11,21.65,21.11,58.5034642032333,0.2111,0.00360833333333333
1669,238,0.02,27.4,22.93,27.4,22.93,50.2116788321168,0.4586,0.00913333333333333
1669,318,0.02,26.83,23.07,26.83,23.07,51.5915020499441,0.4614,0.00894333333333333
1669,327,0.04,21.48,19.16,21.48,19.16,53.5195530726257,0.7664,0.01432
1669,344,0.01,22.11,21.3,22.11,21.3,57.8018995929444,0.213,0.003685
1670,149,0.17,29.15,20.64,29.15,20.64,42.483704974271,3.5088,0.0825916666666667
1670,151,0.23,27.74,19.17,27.74,19.17,41.463590483057,4.4091,0.106336666666667
1670,152,0.02,25.17,17.57,25.17,17.57,41.8831942789035,0.3514,0.00839
1670,154,0.06,26.48,18.44,26.48,18.44,41.7824773413897,1.1064,0.02648
1670,164,0.26,31.47,22.28,31.47,22.28,42.4785510009533,5.7928,0.13637
1670,222,0.06,28.57,20.05,28.57,20.05,42.1071053552678,1.203,0.02857
1670,226,0.01,30.27,21.22,30.27,21.22,42.0614469772052,0.2122,0.005045
1670,227,0.04,30.4,21.43,30.4,21.43,42.296052631579,0.8572,0.0202666666666667
1670,238,0.02,28.89,19.93,28.89,19.93,41.3914849428868,0.3986,0.00963
1670,318,0.06,28.32,20.08,28.32,20.08,42.5423728813559,1.2048,0.02832
1670,327,0.06,22.56,15.71,22.56,15.71,41.781914893617,0.9426,0.02256
1670,344,0.01,28.17,19.74,28.17,19.74,42.0447284345048,0.1974,0.004695
1671,149,0.02,28.39,28.11,28.39,28.11,59.4082423388517,0.5622,0.00946333333333333
1671,151,0.02,31.31,27.37,31.31,27.37,52.4496965825615,0.5474,0.0104366666666667
1671,154,0.02,30.27,26.55,30.27,26.55,52.6263627353816,0.531,0.01009
1671,164,0.17,30.47,29.06,30.47,29.06,57.2234985231375,4.9402,0.0863316666666667
1671,318,0.01,31.89,28.28,31.89,28.28,53.2079021636877,0.2828,0.005315
1672,149,0.33,27.52,28.14,27.52,28.14,61.3517441860465,9.2862,0.15136
1672,151,0.2,30.44,27.41,30.44,27.41,54.0275952693824,5.482,0.101466666666667
1672,152,0.02,28.28,26.27,28.28,26.27,55.7355021216407,0.5254,0.00942666666666667
1672,154,0.17,29.4,26.58,29.4,26.58,54.2448979591837,4.5186,0.0833
1672,155,0.02,27.92,25.62,27.92,25.62,55.0573065902579,0.5124,0.00930666666666667
1672,158,0.03,25.92,24.19,25.92,24.19,55.9953703703704,0.7257,0.01296
1672,164,1.49,29.6,29.09,29.6,29.09,58.9662162162162,43.3441,0.735066666666667
1672,222,0.06,26.7,26.86,26.7,26.86,60.3595505617978,1.6116,0.0267
1672,223,0.01,25.96,26.3,25.96,26.3,60.7858243451464,0.263,0.00432666666666667
1672,226,0.04,28.4,28.03,28.4,28.03,59.2183098591549,1.1212,0.0189333333333333
1672,227,0.05,27.68,28.18,27.68,28.18,61.0838150289017,1.409,0.0230666666666667
1672,228,0.01,27.59,28.06,27.59,28.06,61.0221094599493,0.2806,0.00459833333333333
1672,229,0.03,25.84,26.35,25.84,26.35,61.1842105263158,0.7905,0.01292
1672,238,0.08,31.59,28.17,31.59,28.17,53.5042735042735,2.2536,0.04212
1672,318,0.1,31.02,28.31,31.02,28.31,54.7582205029014,2.831,0.0517
1672,327,0.13,25.66,24.4,25.66,24.4,57.05378020265,3.172,0.0555966666666667
1672,344,0.07,26.3,26.54,26.3,26.54,60.5475285171103,1.8578,0.0306833333333333
1672,345,0.01,26.2,26.65,26.2,26.65,61.030534351145,0.2665,0.00436666666666667
1673,149,1.32,26.49,27.32,26.49,27.32,61.8799546998868,36.0624,0.58278
1673,151,0.22,29.42,26.58,29.42,26.58,54.2080217539089,5.8476,0.107873333333333
1673,152,0.03,27.25,25.44,27.25,25.44,56.0146788990826,0.7632,0.013625
1673,154,0.3,28.37,25.76,28.37,25.76,54.4800845964047,7.728,0.14185
1673,155,0.03,26.89,24.79,26.89,24.79,55.3142432130904,0.7437,0.013445
1673,158,0.03,24.9,23.37,24.9,23.37,56.3132530120482,0.7011,0.01245
1673,164,2.57,28.58,28.27,28.58,28.27,59.3491952414276,72.6539,1.22417666666667
1673,222,0.37,25.68,26.04,25.68,26.04,60.8411214953271,9.6348,0.15836
1673,224,0.03,26.95,26.92,26.95,26.92,59.9332096474954,0.8076,0.013475
1673,226,0.06,27.38,27.2,27.38,27.2,59.6055514974434,1.632,0.02738
1673,227,0.88,26.65,27.36,26.65,27.36,61.5984990619137,24.0768,0.390866666666667
1673,228,0.01,26.57,27.24,26.57,27.24,61.5129845690628,0.2724,0.00442833333333333
1673,229,0.04,24.82,25.53,24.82,25.53,61.7163577759871,1.0212,0.0165466666666667
1673,238,0.09,30.57,27.34,30.57,27.34,53.6604514229637,2.4606,0.045855
1673,318,0.16,30,27.49,30,27.49,54.98,4.3984,0.08
1673,327,0.17,24.64,23.58,24.64,23.58,57.4188311688312,4.0086,0.0698133333333333
1673,344,0.09,25.28,25.72,25.28,25.72,61.0443037974684,2.3148,0.03792
1675,149,0.05,30.13,29.64,30.13,29.64,59.0242283438433,1.482,0.0251083333333333
1675,151,0.04,33.06,28.91,33.06,28.91,52.4682395644283,1.1564,0.02204
1675,154,0.04,32.01,28.09,32.01,28.09,52.6522961574508,1.1236,0.02134
1675,164,0.04,32.21,30.59,32.21,30.59,56.9823036324123,1.2236,0.0214733333333333
1675,222,0.01,29.32,28.36,29.32,28.36,58.0354706684857,0.2836,0.00488666666666667
1675,226,0.01,31.01,29.53,31.01,29.53,57.1364076104482,0.2953,0.00516833333333333
1675,227,0.01,30.29,29.68,30.29,29.68,58.7916804225817,0.2968,0.00504833333333333
1675,238,0.02,34.2,29.67,34.2,29.67,52.0526315789474,0.5934,0.0114
1675,318,0.02,33.63,29.82,33.63,29.82,53.2024977698483,0.5964,0.01121
1675,327,0.01,28.28,25.9,28.28,25.9,54.950495049505,0.259,0.00471333333333333
1675,344,0.01,28.91,28.05,28.91,28.05,58.2151504669664,0.2805,0.00481833333333333
1676,149,0.01,27.71,29.04,27.71,29.04,62.8798267773367,0.2904,0.00461833333333333
1676,151,0.01,30.64,28.31,30.64,28.31,55.4373368146214,0.2831,0.00510666666666667
1676,154,0.01,29.6,27.49,29.6,27.49,55.722972972973,0.2749,0.00493333333333333
1677,149,0.01,30.83,29.94,30.83,29.94,58.2679208563088,0.2994,0.00513833333333333
1677,151,0.01,33.76,29.2,33.76,29.2,51.8957345971564,0.292,0.00562666666666667
1678,149,0.05,31.56,28.14,31.56,28.14,53.4980988593156,1.407,0.0263
1678,151,0.04,34.48,27.4,34.48,27.4,47.6798143851508,1.096,0.0229866666666667
1678,154,0.04,33.44,26.58,33.44,26.58,47.6913875598086,1.0632,0.0222933333333333
1678,164,0.03,33.64,29.09,33.64,29.09,51.884661117717,0.8727,0.01682
1678,222,0.01,30.74,26.85,30.74,26.85,52.4072869225765,0.2685,0.00512333333333333
1678,226,0.01,32.44,28.02,32.44,28.02,51.8249075215783,0.2802,0.00540666666666667
1678,227,0.01,31.72,28.18,31.72,28.18,53.3039092055486,0.2818,0.00528666666666667
1678,238,0.02,35.63,28.16,35.63,28.16,47.4207128824025,0.5632,0.0118766666666667
1678,318,0.02,35.06,28.31,35.06,28.31,48.4483742156303,0.5662,0.0116866666666667
1678,327,0.01,29.7,24.39,29.7,24.39,49.2727272727273,0.2439,0.00495
1678,344,0.01,30.34,26.54,30.34,26.54,52.4851680949242,0.2654,0.00505666666666667
1679,149,0.09,27.43,26.34,27.43,26.34,57.6157491797302,2.3706,0.041145
1679,151,0.06,30.35,25.6,30.35,25.6,50.6095551894563,1.536,0.03035
1679,152,0.01,28.19,24.46,28.19,24.46,52.0610145441646,0.2446,0.00469833333333333
1679,154,0.05,29.31,24.78,29.31,24.78,50.7267144319345,1.239,0.024425
1679,158,0.01,25.83,22.39,25.83,22.39,52.0092915214866,0.2239,0.004305
1679,164,0.04,29.51,27.29,29.51,27.29,55.4862758386987,1.0916,0.0196733333333333
1679,222,0.01,26.61,25.06,26.61,25.06,56.5050732807215,0.2506,0.004435
1679,226,0.01,28.31,26.23,28.31,26.23,55.5916637230661,0.2623,0.00471833333333333
1679,227,0.01,27.58,26.38,27.58,26.38,57.389412617839,0.2638,0.00459666666666667
1679,229,0.01,25.75,24.55,25.75,24.55,57.2038834951456,0.2455,0.00429166666666667
1679,238,0.02,31.5,26.37,31.5,26.37,50.2285714285714,0.5274,0.0105
1679,318,0.03,30.93,26.51,30.93,26.51,51.4258001939864,0.7953,0.015465
1679,327,0.05,25.57,22.6,25.57,22.6,53.0308955807587,1.13,0.0213083333333333
1679,344,0.02,26.21,24.74,26.21,24.74,56.6348721861885,0.4948,0.00873666666666667
1680,149,0.27,34.05,24.26,34.05,24.26,42.7488986784141,6.5502,0.153225
1680,151,0.19,32.65,22.79,32.65,22.79,41.8805513016845,4.3301,0.103391666666667
1680,152,0.03,30.08,21.19,30.08,21.19,42.2672872340426,0.6357,0.01504
1680,154,1.95,31.39,22.06,31.39,22.06,42.1662949984071,43.017,1.020175
