"F_TAZ","PM_VEH","CGST_TIME","CGST_DIST","FREE_TIME","FREE_DIST","MPH","PMT","PHT","LENGTH","TRIP_DENSITY","RFP_bound","CNTY_NM","RFP_zone"
303,148.99,23428.39,16330.34,19140.37,16343.01,40.1289611790405,3602.674,89.777405,24.1806429961742,0.0413553932440182,0,"NewCa S","NCC (Outside Study Area)"
130,151.15,21128.06,11473.76,13712.13,11208.23,30.9340737743548,1832.9359,59.252975,12.1266020509428,0.0824633310963029,0,"NewCa E","NCC (Outside Study Area)"
50,153.69,11097,5240.78,6406.18,5149.84,29.2001964875115,1588.2548,54.3919216666667,10.3341453575379,0.0967665893407028,0,"NewCa E","NCC (Outside Study Area)"
302,154.64,26660.1,18778.92,21931.41,18745.58,39.4539322177788,3903.3375,98.934055,25.2414478789446,0.0396173787175718,0,"NewCa S","NCC (Outside Study Area)"
291,158.48,23894.32,16403.34,18928.54,16190.82,37.3927117686678,3133.8216,83.8083533333333,19.7742402826855,0.0505708429605565,0,"NewCa S","NCC (Outside Study Area)"
58,162.39,28771.53,17338.8,18817.96,17425.35,34.1248761150578,2439.1647,71.4776133333333,15.0204119711805,0.0665760700784166,0,"NewCa E","NCC (Outside Study Area)"
182,171.08,18317.53,11472.9,13527.85,11273.05,35.9544566279139,3992.086,111.031743333333,23.3346153846154,0.0428547881984506,0,"NewCa W","NCC (Outside Study Area)"
176,171.56,29365.18,16602.58,19719.2,16461.15,26.8755627144407,3260.8032,121.329671666667,19.0067801352297,0.0526128041091226,0,"NewCa W","NCC (Outside Study Area)"
296,174.26,21617.04,14972.3,16705.36,15048.47,37.9319029492914,2561.1215,67.51893,14.6971278549294,0.0680405049116178,0,"NewCa S","NCC (Outside Study Area)"
278,177.79,18991.52,13406.07,14617.29,13385.3,41.0872770538127,3010.5269,73.2715116666667,16.9330496653355,0.0590561074209302,0,"NewCa S","NCC (Outside Study Area)"
258,178.57,24224.69,14974.41,17083.77,14880.92,29.8557039942478,2591.0213,86.7848,14.5098353586829,0.0689187695986907,0,"NewCa W","NCC (Outside Study Area)"
7,181.38,14523.22,7317.09,8461.46,7327,28.9536701245163,1685.5533,58.2155316666667,9.29293913331128,0.107608581704299,0,"NewCa E","NCC (Outside Study Area)"
308,183.15,17691.65,12070.94,13840.08,11887.55,36.0605119963919,2253.1147,62.481495,12.3020185640186,0.0812874728481422,0,"NewCa S","NCC (Outside Study Area)"
44,186.08,24440.41,13490.79,15420.63,13375.77,31.2214349249645,2269.7531,72.6985516666667,12.1977273215821,0.0819824852315435,0,"NewCa E","NCC (Outside Study Area)"
78,188.76,24754.63,14573.04,16171.71,14334.03,31.7686702902585,2302.2704,72.4698383333333,12.1968128840856,0.0819886317436909,0,"NewCa E","NCC (Outside Study Area)"
31,193.18,17597.06,9584.43,10882.84,9480.38,30.6249971062481,2039.4603,66.5946283333333,10.5573056217,0.0947211377441375,0,"NewCa E","NCC (Outside Study Area)"
275,204.72,18922.18,13230.4,14340.71,13218.92,40.0304944748772,3013.5953,75.28249,14.7205710238374,0.0679321473590034,0,"NewCa S","NCC (Outside Study Area)"
309,210.35,19344.19,13173.32,15063.35,12886.81,35.8980045089686,2639.704,73.5334466666667,12.5491038744949,0.0796869649021254,0,"NewCa S","NCC (Outside Study Area)"
236,213.96,21374.4,13027.95,14730.33,13026.11,33.8368921484005,3504.6155,103.5738,16.3797695830996,0.0610509198512647,0,"NewCa E","NCC (Outside Study Area)"
178,214.91,23172.84,14070.74,16203.9,13965.5,29.7573173119074,4342.0519,145.915435,20.2040477409148,0.0494950325213754,0,"NewCa W","NCC (Outside Study Area)"
189,215.77,23516.44,15604.16,18492.37,15374.76,35.1377371853614,3009.5859,85.6511016666667,13.9481202206053,0.0716942487004607,0,"NewCa S","NCC (Outside Study Area)"
280,218.15,22953.31,15392.43,17871.5,15360.87,39.4268723525919,4138.9569,104.978068333333,18.9729860187944,0.0527065164655375,0,"NewCa S","NCC (Outside Study Area)"
181,219.68,23375.9,14160.5,16899.76,14198.31,31.1848748211186,4054.7239,130.022131666667,18.4574103241078,0.0541787814455135,0,"NewCa W","NCC (Outside Study Area)"
256,231.62,19734.98,12488.04,13982.36,12373.21,35.7576268404593,5618.3223,157.122348333333,24.2566371643209,0.0412258299955487,0,"NewCa W","NCC (Outside Study Area)"
88,238.1,28454.13,16580.87,18520.28,16506.61,31.6677233057442,3569.9547,112.73165,14.9935098698026,0.0666955241756989,0,"NewCa E","NCC (Outside Study Area)"
209,241.78,27212.41,16680.05,19505.44,16502.38,34.7866425624153,4976.1942,143.048993333333,20.5814964016875,0.0485873320619199,0,"NewCa W","NCC (Outside Study Area)"
231,242.01,21081.18,11722.78,13618.6,11660.83,27.9972056319709,3322.4185,118.669646666667,13.7284347754225,0.0728415159017445,0,"NewCa W","NCC (Outside Study Area)"
247,245.9,23940.83,14158.87,16193.97,14035.43,29.6333398644941,3932.0088,132.688681666667,15.9902757218381,0.062538008561934,0,"NewCa W","NCC (Outside Study Area)"
134,250.58,26380.33,15394.33,17233.56,15175.59,32.9560973511778,3647.4381,110.675668333333,14.5559825205523,0.0687002748586741,0,"NewCa E","NCC (Outside Study Area)"
277,252.1,24803.67,16149.99,19433.35,16010.45,34.7620949270901,4213.963,121.22293,16.7154422848076,0.0598249201523601,0,"NewCa S","NCC (Outside Study Area)"
191,256.05,26229.42,17597.21,20681.08,17468.44,36.4799587797905,3777.8956,103.560851666667,14.7545229447374,0.0677758273680194,0,"NewCa S","NCC (Outside Study Area)"
87,256.52,23394.89,13256.03,14783.66,13142.4,30.1310102096338,2778.8861,92.2267816666667,10.8330192577577,0.0923103685321971,0,"NewCa E","NCC (Outside Study Area)"
179,257.82,30973.12,18574.56,21376.15,18556.99,29.3258767969291,4615.4344,157.384361666667,17.9017702272904,0.0558603974525128,0,"NewCa W","NCC (Outside Study Area)"
71,263.3,25608.47,14694.84,16369.64,14599.65,31.9337713515113,3520.1188,110.231853333333,13.3692320546905,0.0747986119104844,0,"NewCa E","NCC (Outside Study Area)"
242,266.01,19414.75,11682.08,13386.78,11602.83,35.0559462065651,5518.1926,157.41103,20.744305101312,0.0482060013635624,0,"NewCa W","NCC (Outside Study Area)"
194,267.7,23316.84,15372.39,18005.55,15463.57,37.1755751008004,4416.9636,118.813591666667,16.4996772506537,0.0606072461181251,0,"NewCa S","NCC (Outside Study Area)"
208,270.07,25845.74,15558.17,18372.64,15602.34,34.712008511876,5596.7948,161.235118333333,20.7234968711815,0.0482544044673569,0,"NewCa W","NCC (Outside Study Area)"
312,279.48,18846.31,12137.24,13740.51,12123.19,32.429798446434,3054.1234,94.1764533333333,10.9278782023758,0.0915090726196591,0,"NewCa S","NCC (Outside Study Area)"
255,279.66,18739.34,10880.57,12128.91,10828.93,30.829125721231,4555.4839,147.765588333333,16.2893653007223,0.0613897461035918,0,"NewCa W","NCC (Outside Study Area)"
131,280.41,22106.15,12007.63,14380.11,11881.46,25.107075458033,1991.8605,79.3346283333333,7.1033861131914,0.140777930984625,0,"NewCa E","NCC (Outside Study Area)"
304,280.7,26917.37,18428.72,21325.15,18423.81,36.8458167530183,4221.0338,114.559376666667,15.0375268970431,0.0665002966808747,0,"NewCa S","NCC (Outside Study Area)"
100,285.4,27634.96,15838.75,17475.36,15756.9,29.8517042129081,3442.5146,115.320538333333,12.0620693763139,0.0829045140433101,0,"NewCa E","NCC (Outside Study Area)"
4,287.12,27939.74,15509.1,17109.04,15482.18,30.7437020604959,3049.7052,99.1977216666667,10.6217093898022,0.0941468047468982,0,"NewCa E","NCC (Outside Study Area)"
57,288.56,32937.75,19663.85,21101.87,19780.09,34.2845476523778,4196.1287,122.391251666667,14.5416159550873,0.0687681481266292,0,"NewCa E","NCC (Outside Study Area)"
332,295.09,16518.09,8616.95,10123.41,8525.15,27.1795500768,3778.3305,139.013725,12.8039936968383,0.0781006320119428,0,"NewCa W","NCC (Outside Study Area)"
264,295.4,24776.67,14338.33,16417.18,14273.09,28.630141544294,4405.518,153.87692,14.9137373053487,0.06705227398912,0,"NewCa W","NCC (Outside Study Area)"
346,297.06,21677.05,13180.72,15243.6,13071.28,34.5917628602316,4851.172,140.24067,16.3306133441056,0.0612346872054835,0,"NewCa W","NCC (Outside Study Area)"
